sample_index,label_wm2,prediction_wm2,abs_error_wm2
434,3.819999933242798,3.112921714782715,0.707078218460083
435,93.29000091552734,89.09746551513672,4.192535400390625
436,77.0199966430664,71.58853912353516,5.43145751953125
437,28.389999389648438,25.985490798950195,2.404508590698242
438,93.93000030517578,88.75345611572266,5.176544189453125
439,30.329999923706055,26.75629997253418,3.573699951171875
440,15.710000038146973,13.409823417663574,2.3001766204833984
441,188.11000061035156,186.34109497070312,1.7689056396484375
442,228.5,220.98385620117188,7.516143798828125
443,189.05999755859375,181.37039184570312,7.689605712890625
444,81.4800033569336,77.04606628417969,4.433937072753906
445,256.8399963378906,248.85464477539062,7.9853515625
446,3.6700000762939453,2.943843126296997,0.7261569499969482
447,243.5,234.0074462890625,9.4925537109375
448,27.020000457763672,21.920499801635742,5.09950065612793
449,329.07000732421875,312.75140380859375,16.318603515625
450,263.4200134277344,252.89202880859375,10.527984619140625
451,186.22000122070312,178.94631958007812,7.273681640625
452,180.6300048828125,174.094482421875,6.5355224609375
453,50.439998626708984,42.23574447631836,8.204254150390625
454,185.86000061035156,177.69964599609375,8.160354614257812
455,85.2300033569336,77.62932586669922,7.600677490234375
456,306.5199890136719,284.318359375,22.201629638671875
457,140.30999755859375,139.54254150390625,0.7674560546875
458,225.66000366210938,217.4698944091797,8.190109252929688
459,25.049999237060547,22.820213317871094,2.229785919189453
460,136.58999633789062,131.55535888671875,5.034637451171875
461,237.64999389648438,232.72357177734375,4.926422119140625
462,28.639999389648438,25.54459571838379,3.0954036712646484
463,217.0500030517578,218.9102325439453,1.8602294921875
464,235.0500030517578,221.9654998779297,13.084503173828125
465,144.5800018310547,144.25515747070312,0.3248443603515625
466,36.2599983215332,31.371992111206055,4.888006210327148
467,21.1299991607666,18.603857040405273,2.526142120361328
468,41.779998779296875,37.5460319519043,4.233966827392578
469,43.27000045776367,38.286128997802734,4.9838714599609375
470,15.359999656677246,14.014815330505371,1.345184326171875
471,37.88999938964844,34.03530502319336,3.854694366455078
472,35.400001525878906,33.35187530517578,2.048126220703125
473,69.20999908447266,67.74261474609375,1.4673843383789062
474,1.3799999952316284,2.2030439376831055,0.823043942451477
475,28.899999618530273,26.46476173400879,2.4352378845214844
476,40.68000030517578,40.50639724731445,0.17360305786132812
477,0.6000000238418579,1.9847798347473145,1.3847798109054565
478,24.799999237060547,24.78986930847168,0.010129928588867188
479,52.7400016784668,50.992523193359375,1.7474784851074219
480,10.050000190734863,9.00106143951416,1.0489387512207031
481,21.989999771118164,21.27724266052246,0.7127571105957031
482,40.02000045776367,39.26777648925781,0.7522239685058594
483,58.220001220703125,54.324100494384766,3.8959007263183594
484,45.27000045776367,42.84996032714844,2.4200401306152344
485,42.38999938964844,40.2404670715332,2.1495323181152344
486,75.95999908447266,72.50459289550781,3.4554061889648438
487,0.3400000035762787,1.9586676359176636,1.6186676323413849
488,64.87999725341797,61.19821548461914,3.681781768798828
489,72.19000244140625,68.1301040649414,4.059898376464844
490,30.739999771118164,28.06101417541504,2.678985595703125
491,56.369998931884766,52.779457092285156,3.5905418395996094
492,30.440000534057617,27.060497283935547,3.3795032501220703
493,139.72999572753906,126.65436553955078,13.075630187988281
494,36.52000045776367,33.82952117919922,2.690479278564453
495,65.76000213623047,63.11277389526367,2.647228240966797
496,78.41999816894531,76.46190643310547,1.9580917358398438
497,54.209999084472656,50.44013595581055,3.7698631286621094
498,271.760009765625,275.99346923828125,4.23345947265625
499,199.22000122070312,182.23715209960938,16.98284912109375
500,210.52999877929688,196.99603271484375,13.533966064453125
501,246.8300018310547,246.03961181640625,0.7903900146484375
502,80.62000274658203,75.93693542480469,4.683067321777344
503,227.52000427246094,224.70730590820312,2.8126983642578125
504,262.510009765625,265.23779296875,2.727783203125
505,81.69000244140625,77.14754486083984,4.542457580566406
506,68.58999633789062,65.80979919433594,2.7801971435546875
507,36.58000183105469,34.202999114990234,2.377002716064453
508,151.2100067138672,150.00567626953125,1.2043304443359375
509,240.25999450683594,238.63156127929688,1.6284332275390625
510,80.62999725341797,75.40802764892578,5.2219696044921875
511,53.0,48.423858642578125,4.576141357421875
512,78.04000091552734,75.4611587524414,2.5788421630859375
513,53.5,51.27397155761719,2.2260284423828125
